"lon","lat","n"
-7.72777777788887,43.4750000001111,1192994
-7.72777777788887,43.4722222223333,1196234
-7.72777777788887,43.4694444445555,1199474
-7.72777777788887,43.4666666667778,1202714
-7.72777777788887,43.463888889,1205954
-7.73055555566664,43.463888889,1205953
-7.73333333344442,43.463888889,1205952
-7.73333333344442,43.4611111112222,1209192
-7.7361111112222,43.4611111112222,1209191
-7.7361111112222,43.4583333334444,1212431
-7.7361111112222,43.4555555556666,1215671
-7.7361111112222,43.4527777778889,1218911
-7.7361111112222,43.4500000001111,1222151
-7.73888888899998,43.4500000001111,1222150
-7.73888888899998,43.4472222223333,1225390
-7.73888888899998,43.4444444445555,1228630
-7.74166666677776,43.4444444445555,1228629
-7.74166666677776,43.4416666667778,1231869
-7.74444444455553,43.4416666667778,1231868
-7.74444444455553,43.438888889,1235108
-7.74444444455553,43.4361111112222,1238348
-7.74722222233331,43.4361111112222,1238347
-7.74722222233331,43.4333333334444,1241587
-7.75000000011109,43.4333333334444,1241586
-7.75000000011109,43.4305555556667,1244826
-7.75000000011109,43.4277777778889,1248066
-7.75277777788887,43.4277777778889,1248065
-7.75277777788887,43.4250000001111,1251305
-7.75277777788887,43.4222222223333,1254545
-7.75555555566664,43.4222222223333,1254544
-7.75555555566664,43.4194444445555,1257784
-7.75555555566664,43.4166666667778,1261024
-7.75555555566664,43.413888889,1264264
-7.75555555566664,43.4111111112222,1267504
-7.75555555566664,43.4083333334444,1270744
-7.75555555566664,43.4055555556666,1273984
-7.75555555566664,43.4027777778889,1277224
-7.75555555566664,43.4000000001111,1280464
-7.75833333344442,43.4000000001111,1280463
-7.75833333344442,43.3972222223333,1283703
-7.75833333344442,43.3944444445555,1286943
-7.75833333344442,43.3916666667778,1290183
-7.7611111112222,43.3916666667778,1290182
-7.7611111112222,43.388888889,1293422
-7.76388888899998,43.388888889,1293421
-7.76388888899998,43.3861111112222,1296661
-7.76666666677776,43.3861111112222,1296660
-7.76666666677776,43.3833333334444,1299900
-7.76666666677776,43.3805555556666,1303140
-7.76944444455553,43.3805555556666,1303139
-7.76944444455553,43.3777777778889,1306379
-7.76944444455553,43.3750000001111,1309619
-7.77222222233331,43.3750000001111,1309618
-7.77500000011109,43.3750000001111,1309617
-7.77777777788887,43.3750000001111,1309616
-7.78055555566664,43.3750000001111,1309615
-7.78333333344442,43.3750000001111,1309614
-7.78333333344442,43.3722222223333,1312854
-7.78333333344442,43.3694444445555,1316094
-7.7861111112222,43.3694444445555,1316093
-7.7861111112222,43.3666666667778,1319333
-7.7861111112222,43.363888889,1322573
-7.7861111112222,43.3611111112222,1325813
-7.7861111112222,43.3583333334444,1329053
-7.7861111112222,43.3555555556666,1332293
-7.7861111112222,43.3527777778889,1335533
-7.78888888899998,43.3527777778889,1335532
-7.78888888899998,43.3500000001111,1338772
-7.78888888899998,43.3472222223333,1342012
-7.79166666677776,43.3472222223333,1342011
-7.79444444455553,43.3472222223333,1342010
-7.79722222233331,43.3472222223333,1342009
-7.79722222233331,43.3444444445555,1345249
-7.79722222233331,43.3416666667778,1348489
-7.80000000011109,43.3416666667778,1348488
-7.80000000011109,43.338888889,1351728
-7.80000000011109,43.3361111112222,1354968
-7.80277777788887,43.3361111112222,1354967
-7.80277777788887,43.3333333334444,1358207
-7.80277777788887,43.3305555556666,1361447
-7.80000000011109,43.3305555556666,1361448
-7.80000000011109,43.3277777778889,1364688
-7.80000000011109,43.3250000001111,1367928
-7.80000000011109,43.3222222223333,1371168
-7.80000000011109,43.3194444445555,1374408
-7.80000000011109,43.3166666667778,1377648
-7.80277777788887,43.3166666667778,1377647
-7.80555555566665,43.3166666667778,1377646
-7.80833333344442,43.3166666667778,1377645
-7.8111111112222,43.3166666667778,1377644
-7.8111111112222,43.313888889,1380884
-7.8111111112222,43.3111111112222,1384124
-7.8111111112222,43.3083333334444,1387364
-7.8111111112222,43.3055555556667,1390604
-7.8111111112222,43.3027777778889,1393844
-7.8111111112222,43.3000000001111,1397084
-7.8111111112222,43.2972222223333,1400324
-7.8111111112222,43.2944444445555,1403564
-7.8111111112222,43.2916666667778,1406804
-7.8111111112222,43.288888889,1410044
-7.8111111112222,43.2861111112222,1413284
-7.8111111112222,43.2833333334444,1416524
-7.8111111112222,43.2805555556666,1419764
-7.8111111112222,43.2777777778889,1423004
-7.8111111112222,43.2750000001111,1426244
-7.8111111112222,43.2722222223333,1429484
-7.80833333344442,43.2722222223333,1429485
-7.80833333344442,43.2694444445555,1432725
-7.80833333344442,43.2666666667778,1435965
-7.80833333344442,43.263888889,1439205
-7.80833333344442,43.2611111112222,1442445
-7.80833333344442,43.2583333334444,1445685
-7.80833333344442,43.2555555556666,1448925
-7.80833333344442,43.2527777778889,1452165
-7.80555555566665,43.2527777778889,1452166
-7.80555555566665,43.2500000001111,1455406
-7.80555555566665,43.2472222223333,1458646
-7.80555555566665,43.2444444445555,1461886
-7.80555555566665,43.2416666667778,1465126
-7.80833333344442,43.2416666667778,1465125
-7.8111111112222,43.2416666667778,1465124
-7.8111111112222,43.238888889,1468364
-7.8111111112222,43.2361111112222,1471604
-7.8111111112222,43.2333333334444,1474844
-7.8111111112222,43.2305555556666,1478084
-7.8111111112222,43.2277777778889,1481324
-7.81388888899998,43.2277777778889,1481323
-7.81388888899998,43.2250000001111,1484563
-7.81388888899998,43.2222222223333,1487803
-7.81666666677776,43.2222222223333,1487802
-7.81666666677776,43.2194444445555,1491042
-7.81944444455553,43.2194444445555,1491041
-7.82222222233331,43.2194444445555,1491040
-7.82222222233331,43.2166666667778,1494280
-7.82500000011109,43.2166666667778,1494279
-7.82500000011109,43.213888889,1497519
-7.82500000011109,43.2111111112222,1500759
-7.82500000011109,43.2083333334444,1503999
-7.82500000011109,43.2055555556666,1507239
-7.82500000011109,43.2027777778889,1510479
-7.82500000011109,43.2000000001111,1513719
-7.82777777788887,43.2000000001111,1513718
-7.83055555566664,43.2000000001111,1513717
-7.83055555566664,43.1972222223333,1516957
-7.83333333344442,43.1972222223333,1516956
-7.8361111112222,43.1972222223333,1516955
-7.8361111112222,43.1944444445555,1520195
-7.83888888899998,43.1944444445555,1520194
-7.83888888899998,43.1916666667778,1523434
-7.83888888899998,43.188888889,1526674
-7.83888888899998,43.1861111112222,1529914
-7.83888888899998,43.1833333334444,1533154
-7.83888888899998,43.1805555556667,1536394
-7.83888888899998,43.1777777778889,1539634
-7.83888888899998,43.1750000001111,1542874
-7.83888888899998,43.1722222223333,1546114
-7.84166666677776,43.1722222223333,1546113
-7.84444444455553,43.1722222223333,1546112
-7.84722222233331,43.1722222223333,1546111
-7.84722222233331,43.1694444445555,1549351
-7.85000000011109,43.1694444445555,1549350
-7.85000000011109,43.1666666667778,1552590
-7.85000000011109,43.163888889,1555830
-7.85000000011109,43.1611111112222,1559070
-7.85277777788887,43.1611111112222,1559069
-7.85277777788887,43.1583333334444,1562309
-7.85277777788887,43.1555555556666,1565549
-7.85555555566664,43.1555555556666,1565548
-7.85555555566664,43.1527777778889,1568788
-7.85555555566664,43.1500000001111,1572028
-7.85555555566664,43.1472222223333,1575268
-7.85555555566664,43.1444444445555,1578508
-7.85555555566664,43.1416666667778,1581748
-7.85555555566664,43.138888889,1584988
-7.85555555566664,43.1361111112222,1588228
-7.85833333344442,43.1361111112222,1588227
-7.8611111112222,43.1361111112222,1588226
-7.8611111112222,43.1333333334444,1591466
-7.86388888899998,43.1333333334444,1591465
-7.86666666677776,43.1333333334444,1591464
-7.86666666677776,43.1305555556666,1594704
-7.86666666677776,43.1277777778889,1597944
-7.86666666677776,43.1250000001111,1601184
-7.86666666677776,43.1222222223333,1604424
-7.86666666677776,43.1194444445555,1607664
-7.86666666677776,43.1166666667778,1610904
-7.86666666677776,43.113888889,1614144
-7.86666666677776,43.1111111112222,1617384
-7.86666666677776,43.1083333334444,1620624
-7.86666666677776,43.1055555556666,1623864
-7.86666666677776,43.1027777778889,1627104
-7.86666666677776,43.1000000001111,1630344
-7.86666666677776,43.0972222223333,1633584
-7.86944444455553,43.0972222223333,1633583
-7.86944444455553,43.0944444445555,1636823
-7.86944444455553,43.0916666667778,1640063
-7.86944444455553,43.088888889,1643303
-7.87222222233331,43.088888889,1643302
-7.87500000011109,43.088888889,1643301
-7.87500000011109,43.0861111112222,1646541
-7.87500000011109,43.0833333334444,1649781
-7.87777777788887,43.0833333334444,1649780
-7.87777777788887,43.0805555556666,1653020
-7.87777777788887,43.0777777778889,1656260
-7.87777777788887,43.0750000001111,1659500
-7.87777777788887,43.0722222223333,1662740
-7.87777777788887,43.0694444445555,1665980
-7.87777777788887,43.0666666667778,1669220
-7.88055555566664,43.0666666667778,1669219
-7.88055555566664,43.063888889,1672459
-7.88333333344442,43.063888889,1672458
-7.8861111112222,43.063888889,1672457
-7.8861111112222,43.0611111112222,1675697
-7.8861111112222,43.0583333334444,1678937
-7.8861111112222,43.0555555556667,1682177
-7.8861111112222,43.0527777778889,1685417
-7.8861111112222,43.0500000001111,1688657
-7.8861111112222,43.0472222223333,1691897
-7.8861111112222,43.0444444445555,1695137
-7.8861111112222,43.0416666667778,1698377
-7.8861111112222,43.038888889,1701617
-7.8861111112222,43.0361111112222,1704857
-7.8861111112222,43.0333333334444,1708097
-7.8861111112222,43.0305555556666,1711337
-7.8861111112222,43.0277777778889,1714577
-7.8861111112222,43.0250000001111,1717817
-7.8861111112222,43.0222222223333,1721057
-7.8861111112222,43.0194444445555,1724297
-7.8861111112222,43.0166666667778,1727537
-7.8861111112222,43.013888889,1730777
-7.8861111112222,43.0111111112222,1734017
-7.88888888899998,43.0111111112222,1734016
-7.88888888899998,43.0083333334444,1737256
-7.88888888899998,43.0055555556666,1740496
-7.88888888899998,43.0027777778889,1743736
-7.88888888899998,43.0000000001111,1746976
-7.89166666677776,43.0000000001111,1746975
-7.89444444455553,43.0000000001111,1746974
-7.89444444455553,42.9972222223333,1750214
-7.89444444455553,42.9944444445555,1753454
-7.89722222233331,42.9944444445555,1753453
-7.89722222233331,42.9916666667778,1756693
-7.90000000011109,42.9916666667778,1756692
-7.90277777788887,42.9916666667778,1756691
-7.90277777788887,42.988888889,1759931
-7.90277777788887,42.9861111112222,1763171
-7.90277777788887,42.9833333334444,1766411
-7.90277777788887,42.9805555556666,1769651
-7.90277777788887,42.9777777778889,1772891
-7.90277777788887,42.9750000001111,1776131
-7.90277777788887,42.9722222223333,1779371
-7.90277777788887,42.9694444445555,1782611
-7.90555555566664,42.9694444445555,1782610
-7.90555555566664,42.9666666667778,1785850
-7.90555555566664,42.963888889,1789090
-7.90555555566664,42.9611111112222,1792330
-7.90833333344442,42.9611111112222,1792329
-7.90833333344442,42.9583333334444,1795569
-7.9111111112222,42.9583333334444,1795568
-7.9111111112222,42.9555555556666,1798808
-7.9111111112222,42.9527777778889,1802048
-7.9111111112222,42.9500000001111,1805288
-7.91388888899998,42.9500000001111,1805287
-7.91388888899998,42.9472222223333,1808527
-7.91666666677776,42.9472222223333,1808526
-7.91666666677776,42.9444444445555,1811766
-7.91666666677776,42.9416666667778,1815006
-7.91944444455553,42.9416666667778,1815005
-7.92222222233331,42.9416666667778,1815004
-7.92222222233331,42.938888889,1818244
-7.92500000011109,42.938888889,1818243
-7.92500000011109,42.9361111112222,1821483
-7.92500000011109,42.9333333334444,1824723
-7.92500000011109,42.9305555556667,1827963
-7.92500000011109,42.9277777778889,1831203
-7.92500000011109,42.9250000001111,1834443
-7.92500000011109,42.9222222223333,1837683
-7.92500000011109,42.9194444445555,1840923
-7.92500000011109,42.9166666667778,1844163
-7.92500000011109,42.913888889,1847403
-7.92500000011109,42.9111111112222,1850643
-7.92777777788887,42.9111111112222,1850642
-7.92777777788887,42.9083333334444,1853882
-7.92777777788887,42.9055555556666,1857122
-7.92777777788887,42.9027777778889,1860362
-7.93055555566665,42.9027777778889,1860361
-7.93333333344442,42.9027777778889,1860360
-7.93333333344442,42.9000000001111,1863600
-7.93333333344442,42.8972222223333,1866840
-7.93333333344442,42.8944444445555,1870080
-7.93333333344442,42.8916666667778,1873320
-7.93333333344442,42.888888889,1876560
-7.93333333344442,42.8861111112222,1879800
-7.9361111112222,42.8861111112222,1879799
-7.9361111112222,42.8833333334444,1883039
-7.93888888899998,42.8833333334444,1883038
-7.94166666677776,42.8833333334444,1883037
-7.94166666677776,42.8805555556666,1886277
-7.94166666677776,42.8777777778889,1889517
-7.94166666677776,42.8750000001111,1892757
-7.94166666677776,42.8722222223333,1895997
-7.94166666677776,42.8694444445555,1899237
-7.94166666677776,42.8666666667778,1902477
-7.94166666677776,42.863888889,1905717
-7.94166666677776,42.8611111112222,1908957
-7.94444444455553,42.8611111112222,1908956
-7.94722222233331,42.8611111112222,1908955
-7.94722222233331,42.8583333334444,1912195
-7.94722222233331,42.8555555556666,1915435
-7.94722222233331,42.8527777778889,1918675
-7.94722222233331,42.8500000001111,1921915
-7.94722222233331,42.8472222223333,1925155
-7.94722222233331,42.8444444445555,1928395
-7.94722222233331,42.8416666667778,1931635
-7.94722222233331,42.838888889,1934875
-7.94722222233331,42.8361111112222,1938115
-7.94722222233331,42.8333333334444,1941355
-7.94722222233331,42.8305555556666,1944595
-7.94722222233331,42.8277777778889,1947835
-7.95000000011109,42.8277777778889,1947834
-7.95277777788887,42.8277777778889,1947833
-7.95277777788887,42.8250000001111,1951073
-7.95277777788887,42.8222222223333,1954313
-7.95277777788887,42.8194444445555,1957553
-7.95277777788887,42.8166666667778,1960793
-7.95277777788887,42.813888889,1964033
-7.95277777788887,42.8111111112222,1967273
-7.95277777788887,42.8083333334444,1970513
-7.95277777788887,42.8055555556667,1973753
-7.95277777788887,42.8027777778889,1976993
-7.95277777788887,42.8000000001111,1980233
-7.95555555566664,42.8000000001111,1980232
-7.95833333344442,42.8000000001111,1980231
-7.95833333344442,42.7972222223333,1983471
-7.95833333344442,42.7944444445555,1986711
-7.9611111112222,42.7944444445555,1986710
-7.96388888899998,42.7944444445555,1986709
-7.96666666677776,42.7944444445555,1986708
-7.96944444455553,42.7944444445555,1986707
-7.96944444455553,42.7916666667778,1989947
-7.97222222233331,42.7916666667778,1989946
-7.97500000011109,42.7916666667778,1989945
-7.97500000011109,42.788888889,1993185
-7.97500000011109,42.7861111112222,1996425
-7.97500000011109,42.7833333334444,1999665
-7.97777777788887,42.7833333334444,1999664
-7.98055555566664,42.7833333334444,1999663
-7.98333333344442,42.7833333334444,1999662
-7.9861111112222,42.7833333334444,1999661
-7.9861111112222,42.7805555556666,2002901
-7.98888888899998,42.7805555556666,2002900
-7.99166666677776,42.7805555556666,2002899
-7.99444444455553,42.7805555556666,2002898
-7.99722222233331,42.7805555556666,2002897
-7.99722222233331,42.7777777778889,2006137
-7.99722222233331,42.7750000001111,2009377
-7.99722222233331,42.7722222223333,2012617
-8.00000000011109,42.7722222223333,2012616
-8.00277777788887,42.7722222223333,2012615
-8.00277777788887,42.7694444445555,2015855
-8.00277777788887,42.7666666667778,2019095
-8.00277777788887,42.763888889,2022335
-8.00277777788887,42.7611111112222,2025575
-8.00277777788887,42.7583333334444,2028815
-8.00277777788887,42.7555555556666,2032055
-8.00277777788887,42.7527777778889,2035295
-8.00277777788887,42.7500000001111,2038535
-8.00277777788887,42.7472222223333,2041775
-8.00277777788887,42.7444444445555,2045015
-8.00277777788887,42.7416666667778,2048255
-8.00277777788887,42.738888889,2051495
-8.00277777788887,42.7361111112222,2054735
-8.00277777788887,42.7333333334444,2057975
-8.00277777788887,42.7305555556666,2061215
-8.00277777788887,42.7277777778889,2064455
-8.00277777788887,42.7250000001111,2067695
-8.00555555566664,42.7250000001111,2067694
-8.00555555566664,42.7222222223333,2070934
-8.00555555566664,42.7194444445555,2074174
-8.00555555566664,42.7166666667778,2077414
-8.00555555566664,42.713888889,2080654
-8.00833333344442,42.713888889,2080653
-8.0111111112222,42.713888889,2080652
-8.01388888899998,42.713888889,2080651
-8.01388888899998,42.7111111112222,2083891
-8.01388888899998,42.7083333334444,2087131
-8.01388888899998,42.7055555556666,2090371
-8.01388888899998,42.7027777778889,2093611
-8.01388888899998,42.7000000001111,2096851
-8.01388888899998,42.6972222223333,2100091
-8.01666666677776,42.6972222223333,2100090
-8.01944444455553,42.6972222223333,2100089
-8.01944444455553,42.6944444445555,2103329
-8.01944444455553,42.6916666667778,2106569
-8.01944444455553,42.688888889,2109809
-8.01944444455553,42.6861111112222,2113049
-8.01944444455553,42.6833333334444,2116289
-8.02222222233331,42.6833333334444,2116288
-8.02222222233331,42.6805555556667,2119528
-8.02500000011109,42.6805555556667,2119527
-8.02500000011109,42.6777777778889,2122767
-8.02500000011109,42.6750000001111,2126007
-8.02500000011109,42.6722222223333,2129247
-8.02500000011109,42.6694444445555,2132487
-8.02500000011109,42.6666666667778,2135727
-8.02500000011109,42.663888889,2138967
-8.02500000011109,42.6611111112222,2142207
-8.02500000011109,42.6583333334444,2145447
-8.02500000011109,42.6555555556666,2148687
-8.02500000011109,42.6527777778889,2151927
-8.02500000011109,42.6500000001111,2155167
-8.02500000011109,42.6472222223333,2158407
-8.02500000011109,42.6444444445555,2161647
-8.02500000011109,42.6416666667778,2164887
-8.02500000011109,42.638888889,2168127
-8.02500000011109,42.6361111112222,2171367
-8.02500000011109,42.6333333334444,2174607
-8.02777777788887,42.6333333334444,2174606
-8.03055555566664,42.6333333334444,2174605
-8.03055555566664,42.6305555556666,2177845
-8.03055555566664,42.6277777778889,2181085
-8.03333333344442,42.6277777778889,2181084
-8.0361111112222,42.6277777778889,2181083
-8.0361111112222,42.6250000001111,2184323
-8.03888888899998,42.6250000001111,2184322
-8.03888888899998,42.6222222223333,2187562
-8.03888888899998,42.6194444445555,2190802
-8.03888888899998,42.6166666667778,2194042
-8.03888888899998,42.613888889,2197282
-8.04166666677776,42.613888889,2197281
-8.04444444455553,42.613888889,2197280
-8.04722222233331,42.613888889,2197279
-8.05000000011109,42.613888889,2197278
-8.05277777788887,42.613888889,2197277
-8.05277777788887,42.6111111112222,2200517
-8.05277777788887,42.6083333334444,2203757
-8.05277777788887,42.6055555556666,2206997
-8.05555555566665,42.6055555556666,2206996
-8.05555555566665,42.6027777778889,2210236
-8.05555555566665,42.6000000001111,2213476
-8.05555555566665,42.5972222223333,2216716
-8.05833333344442,42.5972222223333,2216715
-8.05833333344442,42.5944444445555,2219955
-8.0611111112222,42.5944444445555,2219954
-8.0611111112222,42.5916666667778,2223194
-8.0611111112222,42.588888889,2226434
-8.0611111112222,42.5861111112222,2229674
-8.0611111112222,42.5833333334444,2232914
-8.06388888899998,42.5833333334444,2232913
-8.06388888899998,42.5805555556666,2236153
-8.06388888899998,42.5777777778889,2239393
-8.06388888899998,42.5750000001111,2242633
-8.06388888899998,42.5722222223333,2245873
-8.06388888899998,42.5694444445555,2249113
-8.06666666677776,42.5694444445555,2249112
-8.06666666677776,42.5666666667778,2252352
-8.06666666677776,42.563888889,2255592
-8.06666666677776,42.5611111112222,2258832
-8.06388888899998,42.5611111112222,2258833
-8.06388888899998,42.5583333334444,2262073
-8.0611111112222,42.5583333334444,2262074
-8.0611111112222,42.5555555556667,2265314
-8.0611111112222,42.5527777778889,2268554
-8.0611111112222,42.5500000001111,2271794
-8.0611111112222,42.5472222223333,2275034
-8.0611111112222,42.5444444445555,2278274
-8.06388888899998,42.5444444445555,2278273
-8.06666666677776,42.5444444445555,2278272
-8.06944444455553,42.5444444445555,2278271
-8.06944444455553,42.5416666667778,2281511
-8.06944444455553,42.538888889,2284751
-8.06944444455553,42.5361111112222,2287991
-8.06944444455553,42.5333333334444,2291231
-8.06944444455553,42.5305555556666,2294471
-8.07222222233331,42.5305555556666,2294470
-8.07222222233331,42.5277777778889,2297710
-8.07500000011109,42.5277777778889,2297709
-8.07777777788887,42.5277777778889,2297708
-8.07777777788887,42.5250000001111,2300948
-8.08055555566665,42.5250000001111,2300947
-8.08055555566665,42.5222222223333,2304187
-8.08055555566665,42.5194444445555,2307427
-8.08055555566665,42.5166666667778,2310667
-8.08055555566665,42.513888889,2313907
-8.08055555566665,42.5111111112222,2317147
-8.08055555566665,42.5083333334444,2320387
-8.08055555566665,42.5055555556666,2323627
-8.08055555566665,42.5027777778889,2326867
-8.08055555566665,42.5000000001111,2330107
-8.08055555566665,42.4972222223333,2333347
-8.08055555566665,42.4944444445555,2336587
-8.08055555566665,42.4916666667778,2339827
-8.08333333344442,42.4916666667778,2339826
-8.0861111112222,42.4916666667778,2339825
-8.0861111112222,42.488888889,2343065
-8.0861111112222,42.4861111112222,2346305
-8.0861111112222,42.4833333334444,2349545
-8.0861111112222,42.4805555556666,2352785
-8.08888888899998,42.4805555556666,2352784
-8.08888888899998,42.4777777778889,2356024
-8.08888888899998,42.4750000001111,2359264
-8.09166666677775,42.4750000001111,2359263
-8.09166666677775,42.4722222223333,2362503
-8.09166666677775,42.4694444445555,2365743
-8.09444444455553,42.4694444445555,2365742
-8.09722222233331,42.4694444445555,2365741
-8.09722222233331,42.4666666667778,2368981
-8.10000000011109,42.4666666667778,2368980
-8.10277777788887,42.4666666667778,2368979
-8.10555555566664,42.4666666667778,2368978
-8.10555555566664,42.463888889,2372218
-8.10833333344442,42.463888889,2372217
-8.1111111112222,42.463888889,2372216
-8.11388888899998,42.463888889,2372215
-8.11388888899998,42.4611111112222,2375455
-8.11666666677776,42.4611111112222,2375454
-8.11666666677776,42.4583333334444,2378694
-8.11666666677776,42.4555555556666,2381934
-8.11666666677776,42.4527777778889,2385174
-8.11666666677776,42.4500000001111,2388414
-8.11944444455553,42.4500000001111,2388413
-8.11944444455553,42.4472222223333,2391653
-8.11944444455553,42.4444444445555,2394893
-8.11944444455553,42.4416666667778,2398133
-8.11944444455553,42.438888889,2401373
-8.11944444455553,42.4361111112222,2404613
-8.11944444455553,42.4333333334444,2407853
-8.11944444455553,42.4305555556667,2411093
-8.11944444455553,42.4277777778889,2414333
-8.12222222233331,42.4277777778889,2414332
-8.12222222233331,42.4250000001111,2417572
-8.12222222233331,42.4222222223333,2420812
-8.12222222233331,42.4194444445555,2424052
-8.12222222233331,42.4166666667778,2427292
-8.12222222233331,42.413888889,2430532
-8.12222222233331,42.4111111112222,2433772
-8.12222222233331,42.4083333334444,2437012
-8.12222222233331,42.4055555556666,2440252
-8.12222222233331,42.4027777778889,2443492
-8.12500000011109,42.4027777778889,2443491
-8.12500000011109,42.4000000001111,2446731
-8.12500000011109,42.3972222223333,2449971
-8.12500000011109,42.3944444445555,2453211
-8.12777777788887,42.3944444445555,2453210
-8.13055555566664,42.3944444445555,2453209
-8.13333333344442,42.3944444445555,2453208
-8.13333333344442,42.3916666667778,2456448
-8.1361111112222,42.3916666667778,2456447
